"","1_P1-100-3","1_P1-20-3","1_P1-200-3","1_P1-40-3","1_P1-60-3","2_P1-100-3","2_P1-20-3","2_P1-200-3","2_P1-40-3","2_P1-60-3","3_P1-20-3","3_P1-200-3","3_P1-40-3","3_P1-60-3","4_P1-90-3","4_P1-20-3","4_P1-100-3","4_P1-200-3","4_P1-40-3","4_P1-60-3","5_P1-20-3","3_P1-90-3","5_P1-100-3","5_P1-200-3","5_P1-40-3","5_P1-90-3","6_P1-100-3","6_P1-20-3","6_P1-200-3","6_P1-40-3","6_P1-60-3","7_P1-20-3","7_P1-40-3","7_P1-60-3","10_P1-20-3","10_P1-40-3","7_P1-105-3","7_P1-200-3","8_P1-100-3","8_P1-115-3","8_P1-20-3","8_P1-200-3","8_P1-40-3","8_P1-60-3","9_P1-100-3","9_P1-120-3","9_P1-20-3","9_P1-200-3","9_P1-40-3","9_P1-60-3","10_P1-100-3","10_P1-120-3","10_P1-200-3","10_P1-60-3","11_P1-100-3","11_P1-20-3","11_P1-200-3","11_P1-40-3","11_P1-60-3","11_P1-70-3","12_P1-100-3","12_P1-20-3","12_P1-200-3","12_P1-40-3","12_P1-60-3","13_P1-100-3","13_P1-20-3","13_P1-200-3","13_P1-40-3","13_P1-60-3","14_P1-100-3","14_P1-20-3","14_P1-200-3","14_P1-40-3","14_P1-60-3","12_P2-100-3","12_P2-20-3","12_P2-200-3","12_P2-40-3","12_P2-60-3","15_P2-100-3","15_P2-20-3","15_P2-200-3","15_P2-40-3","15_P2-60-3","17_P2-100-3","17_P2-20-3","17_P2-200-3","17_P2-40-3","17_P2-60-3","6_P2-100-3","6_P2-20-3","6_P2-200-3","6_P2-40-3","6_P2-60-3","8_P2-20-3","8_P2-200-3","8_P2-40-3","8_P2-60-3","20_P2-100-3","20_P2-20-3","20_P2-200-3","20_P2-40-3","20_P2-60-3"
"12_P2-40-3",-0.796239708226589,-1.20865492751171,0.653834424331707,-2.08503202780393,-2.20270678172559,-2.49231147944628,-2.38106870898075,1.12786407465456,-2.40361603710713,-1.76536992731387,-2.9162166980374,-0.580434049662475,-2.77938985990404,-2.41532753422074,-2.87466633532791,-3.4727137468949,-2.35510824933633,-0.243423230108165,-2.99047465049509,-3.00943209536765,-2.9956283564845,-2.85465796494814,-2.69221069538942,-0.58185439228262,-2.95403616350248,-3.07927729212888,-1.6430225564091,-3.02316126897234,-0.400835585769332,-3.5159619334266,-2.74234218209584,-2.51879276696978,-2.72145729531994,-2.78461116541752,-2.27342496829346,-2.41162826638443,-2.07017818410885,-1.86093948583848,-2.93039920484854,-3.29893996080566,-2.7279029993099,-0.957902525569303,-2.57027075816709,-2.77634585350393,-2.60640533003502,-2.1209863427376,-2.73995682542779,0.799514881677694,-2.24690056358759,-2.3400115030499,-3.07898402402274,-2.16010137670564,0.352500993703223,-2.16931941899126,-0.648607679795799,-3.62667220913917,-0.144324146237576,-2.97888711575504,-1.63703829742609,-1.39401683550801,0.345646409193824,-2.66441974340773,-0.578967174529273,-2.02544749774901,-1.63201925834121,-0.502782674920873,-2.09588668560583,3.28812318239063,-1.97542751184482,-1.32842784818951,-1.55512539994614,-2.73714959550509,-1.43191522915071,-2.58372209013917,-2.7590105143284,-0.26572203153812,-3.54128973004718,2.45121559621845,0,-1.56078590762247,-1.36740203179399,-2.83046225066425,-1.19121546191853,-2.62979051332973,-3.05289427279354,-1.9361868138044,-2.41719204428906,2.20411633962153,-2.73372674939824,-2.99074444597489,-3.2297617003205,0.461107327839413,-0.708694645642115,-1.48061037278828,-0.776762076580567,-1.72768187958798,-0.386435541448343,-2.65070566611278,-2.93733087855859,-0.819702677023062,-2.70956031450522,1.98286018329379,-3.04824711111136,-2.14013266432373
"12_P2-60-3",-0.35847834334948,-0.599498878169321,0.959062353615939,-1.54352403830724,-1.39681415625203,-2.10439299025993,-2.05315858721047,1.64605272626074,-2.15482111568606,-1.5527973630438,-2.86697623745466,-1.51463141960753,-2.42555086247171,-1.96820292069837,-3.23836093226128,-3.06505295661518,-3.11265616306614,-1.64633898680966,-2.84793717313121,-3.14477675046936,-3.27771473669678,-2.85634147026906,-2.97695604346477,-0.925238605912789,-3.80592780113516,-3.53649767210342,-2.30610323760215,-3.32940093878777,-0.984171861004191,-4.20433677507699,-3.25995621382845,-2.52349555670606,-2.61675057195222,-2.62396045768441,-1.64309407788528,-2.15836103899849,-1.84109770518695,-2.4210953689331,-3.10811509829605,-4.21397935580638,-1.89967836951214,-1.53070369337803,-2.21610587440959,-2.0486102897232,-2.53080891713639,-2.33117729506289,-2.80466632414982,0.846145478501092,-2.12491811672738,-1.41107865948665,-3.07868282918517,-2.53648050961354,0.170089204039221,-1.91313391131332,-0.773234794333989,-1.63367909119935,-0.945422583989562,-2.49964701654439,-1.21891390513258,-1.43967210579564,-2.70222172630263,-1.68297858941519,-1.88883786283711,-1.95192121289158,-0.918237425055189,-2.95156073810773,-2.00696103841884,1.03736272471822,-2.24750920093461,-1.9884519154057,-2.02994675923727,-3.15700015979683,-2.09466948976431,-2.9688427484906,-3.16320597166987,-2.1097060690007,0.0394104102839042,1.74267984168379,-1.56078590762247,0,-3.46418620475188,-0.417077603464207,-3.58969790619253,-2.07982009234147,-2.92516267753814,-2.72089078277414,-1.30773904057381,0.656170997212557,-0.915212408723821,-2.93952024487005,-2.73140467389238,1.60969215931619,-0.862312320103971,-0.170403913577151,0.835262375020468,0.901747373919692,-0.753175138287199,0.726030269423149,-2.27874370097741,-4.20587006451064,-2.89913703594166,1.06736119185896,-3.46635469527652,-1.25733948159533
"15_P2-100-3",-0.134823213759154,0.00437875933617074,0.073667906050242,-0.255855170618176,-1.47218223580587,-1.99222070287869,-0.754743402880328,-0.124777762683082,-1.31645152541857,-1.46096793722974,-1.13411815107641,-1.88391465908353,-1.65441359235095,-1.10314835970608,-1.90522353059765,-1.57060612582631,-2.51694781738903,-2.40756239001434,-1.12616962106627,-1.52591760916976,-2.27098841780814,-2.31917478490892,-1.68990120368413,-1.08618959739574,-2.0325200197257,-1.7498894034387,-2.0238243783947,-1.98090604490699,-1.18704182590529,-3.09576994939758,-2.70723742619071,-1.44587826562822,-1.35757299472441,-1.63110882131685,0.188810610555664,-0.546550428726301,-1.50656324625147,-1.68183255473851,-2.11223976146279,-2.23342991089384,-0.299870975681301,-0.227537000312672,-0.815460864713572,-0.401531514224979,-0.394844475996615,-0.879739200044449,-0.723967569304179,0.25495849287258,-0.624578832745647,-0.304361663794912,-0.767659791406183,-1.09979738334168,0.454980820604978,-0.754360391280255,-1.67783675954655,-0.977160212123546,0.0693070754773384,-1.31176739700257,-1.48271620724855,-1.72889220728379,-2.10910289117412,-2.18685710951962,-2.12467741307764,-1.57160647352201,-1.49441752426468,-1.28776039652473,-2.10050323198719,0.0985172432782008,-1.13535665320634,-1.86462752705782,0.713246869501758,0.276576944073359,0.150312372249952,-0.116382879914433,-2.07466195136785,-3.95033667345838,-0.42742570877953,-0.353542095325651,-1.36740203179399,-3.46418620475188,0,1.6418442148152,-2.13891973293407,0.40471419337812,-0.183329961909412,-2.68822122038644,1.11200002472312,-0.602079588077383,1.98149684545266,-1.15319972967994,-1.94060243048792,0.886827825911332,-1.26832498029041,-0.365906638019534,1.34128602933818,-0.0243852936364412,-2.62533173987778,-0.568117673825106,-1.00718458618146,-3.36739814600754,0.26919036761744,1.11966002438464,0.379484390271872,2.06838264967018
"15_P2-20-3",-0.342667864042401,-1.30608382551974,0.947241846902693,-2.06584937239021,-2.5874217095877,-0.941803588703675,-1.89648400673911,1.70585381605947,-2.02049679278154,-1.36884644142129,-2.66839587788827,0.406473343061715,-1.97540541744171,-2.1378199835019,-1.37688888889037,-3.26382696288933,-0.485229818864369,0.762408764550231,-2.53098323710173,-2.37796299301992,-2.65458307736939,-1.80208552783935,-1.44328585409197,0.261536754002169,-2.10504296539086,-2.27995600495688,-0.479624706887521,-1.95506774553502,0.775366207802315,-1.97035424229381,-1.30219561094324,-2.03293576781047,-2.26833650889922,-2.15696852826627,-2.07775417707395,-2.38684464453873,-1.78888947000742,-0.586999867814341,-2.60898602468097,-2.04771992551774,-2.15893722658925,0.0294966236431854,-2.2897343217974,-2.19996628433072,-2.02646846070258,-1.78053884660477,-2.55269572913126,1.09715624981374,-2.38925384072798,-2.03056592269072,-1.23526858015838,-1.4231847034323,0.968142526111539,-2.21344519986512,2.2761105990469,-2.38393733584078,0.867060190672148,-2.6600252791184,-1.83013577174963,-1.1674986308675,1.28052442861215,-1.29203381799837,2.46514461850401,-1.03388220632139,-0.768722309093858,0.970489202056326,-0.546600736934247,3.80727944728107,1.97636182815475,2.17923983865364,-1.10117583091804,-2.40193475252005,1.02834485031313,-1.6779782738414,-2.04107143674026,2.0836520894289,-2.84789959625005,2.85679989604465,-2.83046225066425,-0.417077603464207,1.6418442148152,0,1.28475350818398,-1.94188220762737,2.15648687776971,-1.8090847805635,-2.0978079028728,2.42171382920803,-3.64284418087396,-3.21369030134852,-2.23836247083521,-0.457080198351435,-0.342921172574285,-1.83304741908088,-1.12680828173175,-2.2754360730283,0.694895635227238,-2.24231416193088,-2.47529965211951,5.6453186644427,-1.09924035764843,2.03142753005832,-0.520092516193721,2.00946156171743
"15_P2-200-3",-0.304011426533365,-0.0635844509857436,-0.885798453902782,-0.333813713077971,-1.39744583455209,-0.720894634578243,-0.630899786155378,-0.560801131923705,-0.805657176845033,-0.593086199028268,-0.721691664038324,-1.20367249508838,-1.09821040318258,-0.192291085322322,-1.55661447870996,-0.816514517049165,-2.3293844173153,-3.10477245147868,-0.080926159414376,-0.578137025985161,-1.64773117574143,-0.973212663229325,-0.872455150197511,-1.13243894010393,-1.34417854113915,-1.3922210150925,-2.47479532273324,-0.682434914671644,-1.60697088736257,-2.35353647342057,-2.18862345949834,-1.36052011298736,-0.760433106021702,-1.21240600048048,-0.213261025461172,-0.00979359110633761,-1.42229824159347,-2.08946774345082,-1.20509213578575,-1.64257239305548,0.0204983656483902,-0.471421129125547,-0.842628969566391,-0.340956161327384,0.0546709501502344,-0.193029781425266,-0.0696611623326423,-0.767992770147846,0.106717187880519,-0.735643175367092,-2.11663769329729,0.994751568472535,0.377771647825501,0.0652309327332377,-2.8469551246828,-1.08906758169746,0.112790993485863,-0.509174184761966,-1.13496344089676,-1.00661397063824,-3.09851291251329,-2.36264214575352,-3.83677231877625,-2.03654258640802,-2.08472171952259,-0.765834456339609,-2.34712634815888,-1.8740748219798,-0.861531631483678,-2.34197840262185,0.35553717107019,0.797606383085795,-1.05932744192145,-0.803460400490083,-2.1508452869005,-3.9797039242357,0.12792857146253,-2.18750934715188,-1.19121546191853,-3.58969790619253,-2.13891973293407,1.28475350818398,0,1.09724008091763,-0.551142271477125,-1.62245088596555,0.774423211413582,-2.0550190484154,1.11285290716521,-0.594605136025802,-0.711280889658158,1.24248390633667,-0.713175652002681,0.0608033868522928,0.906263731037183,0.434296104194158,-3.14583431716667,-0.736555690455015,-0.49997550161239,-1.70446300468027,-0.0858112319325334,0.44829220503087,0.173752563509276,1.5526175349517
"15_P2-40-3",-1.40039356911561,-1.32884038014081,0.548126733239379,-1.92299052436259,-2.47384794466709,-2.09083653599083,-2.13931657705049,1.22639944781074,-2.35164679724341,-1.65109655389017,-2.67558507508255,-0.0291326930881282,-2.13412783633236,-1.94383933083052,-1.81343781739812,-3.2336916318691,-1.06785019002104,0.342136905675405,-2.63996089864226,-2.44116445744329,-3.07548533982789,-2.02041107430987,-1.71123668847264,0.247949578635351,-2.42660314164299,-2.40884808657543,-0.85872346912605,-2.46289040558421,0.251069033533695,-2.43998198011389,-1.90055928081122,-2.12174882010902,-2.36398545059743,-2.24936458962474,-1.9129124314627,-2.41836096442605,-1.95684602421007,-0.82789099767692,-2.73333990939789,-2.50278077952983,-2.15580262500194,-0.351863568247853,-2.32640203813023,-2.26424699405434,-2.17667471810673,-2.17649291921089,-2.64859381702436,0.691423109414604,-2.36298868082967,-2.11125446403492,-1.41904073421248,-1.78386814939362,0.445542241319125,-2.32596201555823,1.2820357663859,-2.30476006261796,0.0200718307273528,-2.5953280931783,-2.53819584433813,-1.85073857536818,0.228965559367043,-2.74591443037869,0.540343056532902,-1.95930711097825,-1.90850682310185,0.0178803704130603,-2.76002850179349,3.55861372732011,-1.5349330419597,-1.36190163966402,-1.38987040885125,-3.05862460038598,1.25601950508411,-2.39128331495574,-2.77013702486464,0.627988670562084,-2.55595489269035,2.89760332503764,-2.62979051332973,-2.07982009234147,0.40471419337812,-1.94188220762737,1.09724008091763,0,-0.696833912926451,-2.4304914391004,-2.63261461970794,2.46457187760431,-3.12359913394936,-3.58620498812413,-2.86227591916203,-0.52262109187326,-0.785061298453844,-2.00476110872357,-1.20165261570091,-2.38286248403385,0.0733587143943045,-2.1273335929413,-2.3277095787363,3.82966538138832,-1.76319448751247,2.58960364272322,-3.42362833812847,1.26082922454922
"15_P2-60-3",-0.761973756507039,-1.40907186465172,0.718093523622745,-1.84383234537905,-2.54777362480706,-2.17862223784816,-1.77947462934784,1.54077735067312,-2.14535656524171,-1.59513068701341,-2.26171308429201,0.230971674530543,-1.98034030083189,-1.79954435837463,-2.15802630175617,-1.8343990082473,-1.98863158772106,0.750766528382235,-1.86111090051478,-2.29998659116529,-2.54180768514541,-1.7370880572408,-1.89767614658058,-0.0247547898654118,-2.21296864819928,-1.99221566144564,-1.2064037453161,-2.04215208275383,0.211842542307162,-2.57204294065258,-2.14096487441763,-2.00124477079837,-1.91722879479216,-2.083006161588,-1.47599659114683,-1.74440593012945,-1.78630420460733,-0.921668128261275,-2.50274706492679,-3.31913761107266,-1.19993308299874,-0.136678019750329,-1.82169033262091,-1.29791325230767,-1.97500523359777,-2.12986095543875,-2.04134762572518,1.43595758819338,-1.66946537084186,-1.39195672590128,-2.67473763345824,-1.87806473014487,1.09467255452371,-1.64720434085409,0.504533366638695,-2.32476258735199,0.269528844443954,-2.38821780563703,-2.17605171293415,-1.47090958621017,-0.0970201880058173,-2.75555203159632,-0.613163967798095,-2.11346670260963,-1.70950012003515,0.623157221714161,-2.45545932163951,3.39279169240965,-1.893158459525,-1.72855630607352,-1.34466694790906,-2.97510024218353,-0.435226342499004,-2.99723930902646,-3.1095479121472,-0.392020888516658,-2.26683736091721,1.79169428246254,-3.05289427279354,-2.92516267753814,-0.183329961909412,2.15648687776971,-0.551142271477125,-0.696833912926451,0,-2.57096174589946,-2.58555402411279,1.89609833694054,-0.0940958092644123,-3.51902973355066,-3.33571425926443,-0.48969464393755,-1.03756200518341,-1.24377240130011,-0.732207972394067,-1.15306262066467,0.295883273330811,-1.44718689625018,-2.39074140124492,3.20783923595966,-1.63433516548716,1.69515585720031,-1.71733081154224,-3.22825158990949
"17_P2-100-3",-0.283382879697868,0.44596212002276,1.13397067580169,0.0803145123234154,0.343148058200969,-0.759771426010322,-0.526778051020083,0.190382510331269,-0.480478415381656,-1.53298155481317,-1.81422915915143,-1.02991192659898,-1.72149582966464,-1.6525064634759,-1.32311130488611,-2.88344699799409,-1.01786293645493,-0.173213347404094,-1.34062805352442,-2.56902411708536,-2.18216930616365,-1.84615502188376,-1.85615914641621,-0.544389686071816,-2.15811256883425,-2.13152635798606,-0.82280712700561,-1.93388485841393,-1.09552153797165,-1.44866884886149,-1.19370393175439,-1.60972000180027,-0.908498228418697,-1.60948547948056,-1.0308156690869,-1.24346104085386,-1.2410695867294,-1.0752094434703,-2.27150729160408,-2.19253306401287,-1.28481675204273,-0.399389195631709,-1.35135771977673,-1.2907823336022,-0.645637905769408,-1.83505845896548,-1.29063133715025,1.92660058434422,-1.49268810394245,-2.5445243848102,-2.51579587345563,0.209350644134094,2.45478140327975,-0.444167449344183,0.18989868636678,-0.605349619790617,-1.18104596939861,-1.71277584784963,-0.635369622686371,-0.111065583265136,-1.1280560278089,-2.83001029574947,-1.4414064324444,-2.06556980464235,-0.726742197752751,-1.07539383051257,-3.00705522201653,-1.82525186520996,-1.19555933354917,-2.60859342070367,-0.151083576584628,-2.51059184279733,0.5841127872709,-0.307758136833616,-2.18951217492904,0.0891346460998789,-1.47339526270009,-0.261863276037223,-1.9361868138044,-2.72089078277414,-2.68822122038644,-1.8090847805635,-1.62245088596555,-2.4304914391004,-2.57096174589946,0,0.137405848123003,-1.83633350613939,-0.861383129388398,-1.89764054036796,-2.33984475371708,-1.31408193580741,-0.609575766740157,-2.00437644997519,-1.39631835639727,-1.19326488415176,1.82404362505511,-1.37271779530354,-1.19303061096436,-2.24903595652132,-1.66747389288828,-0.501879352263766,-1.74990957702317,-1.64039849101062
"17_P2-20-3",-0.35327545538383,-0.706755288878323,1.71365812319011,-0.822722019548728,-0.720742363996042,-0.552330147603993,-0.823675892759323,2.04053950377473,-0.730486966463063,-1.03854527869729,-1.91930470286763,1.67610956492316,-1.26641723389454,-1.28109319037572,-0.322129510760048,-3.16406812404176,0.366329985215736,2.75970716362358,-1.56711360046184,-2.09542884651745,-2.96985122718896,-1.11716708073698,-1.0016932343851,0.313467551486316,-2.17214829424616,-1.55394134044244,-0.181135245388117,-1.79849060554847,1.5721506891613,-0.140002158698133,-0.623599322277275,-1.31242504747071,-1.02007935761562,-1.59754569406729,-1.95103301577939,-1.72773833054829,-0.672366223430663,0.00376344970106314,-1.72409887711378,-1.74404727559968,-1.55792593060883,1.48344566162257,-1.48655140782728,-1.70069284798451,-0.681429244191629,-1.27832796977281,-1.57313233077068,3.77199432652049,-1.47690711448614,-2.62550584084883,-2.27156099503536,0.18072693873607,3.72856218125899,-1.12762623452106,3.09969648811652,-1.2867944205042,1.73948393226613,-1.80775870718151,-0.965739973280318,0.0389644379401179,1.854813463585,-2.70750342624503,1.89881300624301,-1.91494666192949,-0.91436945546795,1.89837690554562,-2.69051343410851,0.699221504107152,-1.29042506631884,-1.63439731073213,0.117343738006905,-2.16367796063428,0.00591816056185856,-0.814750091837292,-2.37925459442511,3.12762457004843,-2.17157922101041,-0.0432174765246651,-2.41719204428906,-1.30773904057381,1.11200002472312,-2.0978079028728,0.774423211413582,-2.63261461970794,-2.58555402411279,0.137405848123003,0,0.990040179673723,-3.06603855878637,-2.65977127311889,-2.79835845862565,-1.99754883927894,0.601876328404152,-2.70021975766791,-2.46401349004606,-2.21634750306706,3.48789941483597,-1.93028745740248,-1.61404587713956,7.12069509865469,-2.5945721966648,-0.372179460798109,-2.8180197915912,-1.91430300175549
"17_P2-200-3",0.028115534239311,1.00376701603265,0.485051195561903,3.02690356414098,4.03605963122865,1.77375785441407,2.69021331660685,-0.738141628125623,2.62986842724206,1.3134591798337,1.98760689316389,-1.49826155910021,2.50490622390053,1.96321556350252,1.57111296101901,0.172400262034447,0.657972585301029,-1.63433405669921,1.65578898802428,0.24009614893472,0.560537597448174,1.88067428210262,0.644156862338831,-1.52198580685376,0.542920871462889,-0.120845665953672,0.599143528649738,-0.560704095801837,-1.0444678133291,1.09230216080549,1.12742119598796,1.91552465024587,2.38409144516555,2.02627895894291,2.63788681009918,2.50548809705755,2.05860028877145,-0.207778593365954,2.03687437260826,1.0916997487897,2.20503331171467,-0.650838344050738,2.44524699101985,1.79610660995991,3.76028528521963,3.35808775855843,2.51320741427525,0.0599145760441674,2.63573067137876,-0.510794542309547,1.65807203728558,3.44143422986037,1.61452053793618,2.94522163695127,-0.628422129254504,2.92642446025253,-0.896335085171391,2.11383993201296,2.09887717191019,2.73312291911178,-2.2162614511768,-2.45556817564167,-2.47609651946917,-2.33412714476617,-0.619594182667788,-1.39596805973463,-1.49845183006828,-1.59671325811463,0.306266605727843,-1.11229805755238,1.31839354179862,-0.123598916745258,0.594990650195695,0.774170078249967,-1.73922625202065,-1.46766810930724,2.78096667728814,-2.17404397405275,2.20411633962153,0.656170997212557,-0.602079588077383,2.42171382920803,-2.0550190484154,2.46457187760431,1.89609833694054,-1.83633350613939,0.990040179673723,0,-0.570203405419142,-1.17830033346216,2.48621106067081,0.571908451751314,0.0564004271977281,1.60165571244105,1.13400358974093,2.65395600537619,0.836345291142732,2.10325499386867,2.59223349625814,-1.90318321293552,1.35758886282207,-0.298122567487309,1.61318246249857,1.51765570283768
"17_P2-40-3",-0.112257264639427,-0.753908200690886,1.88495770477856,-1.50845359662273,-1.92996298136006,-0.858104389439319,-1.39742682957199,2.16245923510334,-1.42540964816635,-1.13234093567171,-2.43779444696459,1.01358101803798,-1.83566450719116,-1.671581026153,-1.20288218844087,-4.11570007375818,-0.523923628098028,1.71979047915394,-2.52669509492763,-2.88789493895737,-3.49326139554588,-1.72287219803435,-1.42260815452876,0.376903231907001,-2.8670123614023,-2.52564852884728,-0.240458195487841,-2.26291990687504,1.36261635654592,-1.34877373870071,-1.35634572740906,-2.02711035997316,-2.01889507679111,-2.18701095278247,-2.26956583600447,-2.23371321003401,-1.37168218728964,-0.270959945086105,-2.72640962184203,-2.58232173239611,-2.32318940993669,0.317038496738135,-2.16967554975756,-2.43215794576492,-1.55030296187062,-1.6638089327353,-2.39311440795838,2.56792882597453,-2.13860642840961,-2.47844393800205,-2.44861180008686,-1.09788597465008,2.23291372697522,-1.75930377285272,2.02713497489973,-2.02656281368767,1.31002946802874,-2.47382877688707,-1.85700158006625,-0.988456128575176,1.58831751572037,-2.47067315758864,1.8799543822434,-2.08383410246705,-1.36994670933505,2.45944635573263,-1.36008231905982,1.45549188917407,1.78547190551563,1.54192960115758,-0.781193113909524,-1.59314920481888,0.0458187924479935,-0.311445745660267,-1.85178579362724,1.40322757469723,-2.68487764742314,-0.493142819765941,-2.73372674939824,-0.915212408723821,1.98149684545266,-3.64284418087396,1.11285290716521,-3.12359913394936,-0.0940958092644123,-0.861383129388398,-3.06603855878637,-0.570203405419142,0,-2.19299386513062,-2.98362909152838,-0.120638060885137,0.0544696092031197,-2.28755346789565,-1.60994327342797,-2.80352134291065,1.67906575241337,-2.44549957336038,-2.16865482539164,6.10456105299862,-3.07363329127335,0.712748693147549,-2.97256100425131,-0.110980713579864
"17_P2-60-3",-0.969257303675108,-0.93378019970496,1.80248439296289,-1.49037272135179,-1.79164256175123,-1.74899292044494,-1.37033331644523,1.67340622718021,-1.57982773970508,-1.21263197282946,-2.20187804196263,0.351766994996794,-1.8897096410373,-2.03347831955699,-1.83194315008346,-3.57361669287916,-1.46049016386555,0.842383992750047,-2.13073916395008,-2.91711795634548,-3.05490988736228,-1.82357765284006,-1.66679572547859,0.160454112105128,-2.80984923191347,-2.71144039783307,-0.41669763490528,-2.74533624401455,0.391776579386028,-2.03088000051379,-1.93242929430421,-2.20717464027665,-1.83431272005883,-2.21269270860953,-1.62918073580314,-1.66812795075241,-1.45095600480276,-0.332253572832508,-2.72822278437827,-2.93243820583043,-1.72873910729423,0.162757992531383,-1.88078873803153,-2.23622803286691,-1.57205106218288,-1.87746186887203,-2.18082098752939,2.26131747360287,-1.82106158343291,-1.96436379925277,-2.38756964241204,-1.16642340423035,2.27916004467054,-1.2971990014987,0.542575803169949,-1.82558679275805,-0.0201179066266937,-2.45032221208931,-1.56187977056933,-0.942150033677461,0.479085756018629,-2.84425920111046,-0.545281626411036,-2.03969523310748,-1.45692106102799,0.269869167913837,-3.41521316949124,-0.532489881971628,-2.06036183323371,-2.41534658085845,-1.08691310730487,-3.16949366951394,0.276341684655018,-1.78216717129025,-2.78890487935951,0.0314205555240308,-2.52555187682594,-0.130032537471216,-2.99074444597489,-2.93952024487005,-1.15319972967994,-3.21369030134852,-0.594605136025802,-3.58620498812413,-3.51902973355066,-1.89764054036796,-2.65977127311889,-1.17830033346216,-2.19299386513062,0,-3.24538925329358,0.255958128172987,-0.315734621798723,-2.15604055077041,-1.19839594337694,-2.46591750629469,1.57502542696394,-2.29481847623878,-2.14525105731577,4.14477161249221,-2.92078261668484,-0.04168519060636,-3.28145057631019,-3.00931527535056
"6_P2-100-3",0.363503510492529,-0.292849847435363,1.94109975200252,-1.64107788154744,-1.23905550500573,-1.19975037874541,-1.91369067208566,2.33673908531394,-2.11740482605283,-1.1622358754154,-2.73904934007183,-0.486782930011942,-2.01241244467109,-2.15693694827189,-3.2146799425494,-3.47995411173229,-3.291535312783,-0.910877412527375,-2.87974026800427,-3.13168123718045,-3.37201813299377,-2.78955887784615,-1.93832867149415,0.746537712080078,-2.92393230980502,-3.47117166441132,-2.47724271103095,-2.89294998341638,-0.614366452987891,-4.21083802623823,-3.47553444937842,-2.55642997590752,-2.45509807957556,-2.77743372008231,-1.45788938085592,-2.20015847919571,-1.82929352544964,-1.92541440211116,-3.0131848004186,-4.21286371288328,-2.47607460479336,-0.871179579183678,-2.36437948394444,-2.36054306575123,-1.85300805189061,-2.05943721352125,-2.61147153768882,0.127079827955783,-2.17928929346479,-1.88309110931742,-2.3148418662635,-1.23837659612593,-0.322216196449772,-1.85628454093379,0.153452502078357,-0.327252679755209,-0.315946903970617,-2.47355407415351,-0.141767019735771,-0.516869887922558,0.287009449540457,-3.28143540743097,-1.42442656679677,-3.47058618821616,-2.62671471755235,-1.60388089894947,-2.90963919240486,3.30481592802974,-2.66930642830629,-2.08044047782865,-1.85195507354978,-3.377888979937,0.837048478371878,-2.89667161937307,-3.32794963996267,-0.607728553115573,-3.2829425310766,3.00397424425872,-3.2297617003205,-2.73140467389238,-1.94060243048792,-2.23836247083521,-0.711280889658158,-2.86227591916203,-3.33571425926443,-2.33984475371708,-2.79835845862565,2.48621106067081,-2.98362909152838,-3.24538925329358,0,-0.82026838556568,-1.16389314392535,-1.79768290600334,0.222369363671688,-1.98860010337083,-0.293262065082378,-1.54682902739798,-3.4689156801241,-1.10554372541784,-2.90703362827352,2.45247768234208,-3.14329614610988,-1.7686870867598
"6_P2-20-3",2.28891788668947,1.76899589654904,2.75428924114218,1.75495532159555,1.85138994907152,2.29875895148054,1.88792358464459,1.9328596329673,1.30848100924044,1.92051233371795,0.414002806535797,1.94685247575952,1.33268919680701,1.27565135859833,0.589919697976116,-0.541824607283961,-0.570582752787404,2.9838225845912,0.0682965027878206,0.086834559594587,-3.09994322685574,0.388354197456403,0.562490602235169,0.810992104044789,-2.45814643087446,0.289998069678872,-0.240117096219153,0.652086286533302,1.73399020285303,0.0843700933537765,1.15680588709393,0.833134120246662,0.98789696181839,-2.8858066776862,0.403751346519291,0.665407169586014,0.059544199361407,0.230707380588738,0.408615927882292,0.53778870775583,0.124890071073913,1.87630756525068,0.538350215938168,0.623371477498288,1.79759099750515,1.31237159703691,0.936512917565214,2.33369270016932,0.667698976283817,-1.41669531955033,1.08994012949298,2.3294063809393,2.97468285302652,1.45530705428406,2.40669483463589,1.94212638787047,2.65202229890691,0.569773826353892,1.20973707029201,1.72414675264808,2.31277232694883,0.738409770394305,2.41328190875297,0.366671496786323,1.05388952783058,1.40984266187777,0.77104821782234,1.4567278987891,2.81943807377147,2.42624466693159,1.55261747781157,0.527755390887993,1.90768568158407,1.04177136321463,0.38344667766337,4.36614040011618,-2.34890138837866,1.29278397654254,0.461107327839413,1.60969215931619,0.886827825911332,-0.457080198351435,1.24248390633667,-0.52262109187326,-0.48969464393755,-1.31408193580741,-1.99754883927894,0.571908451751314,-0.120638060885137,0.255958128172987,-0.82026838556568,0,3.66955080661437,-3.73786189915524,0.128872750976288,1.14098083674069,2.59633163141276,-2.14992969510542,-1.09782414548786,2.49208171970885,-2.05548194184127,0.874174421922892,0.0171960064801094,0.698122008639268
