"","1_P1-100-0.22","1_P1-20-0.22","1_P1-200-0.22","1_P1-40-0.22","1_P1-60-0.22","2_P1-100-0.22","2_P1-20-0.22","2_P1-200-0.22","2_P1-40-0.22","2_P1-60-0.22","3_P1-20-0.22","3_P1-200-0.22","3_P1-40-0.22","3_P1-60-0.22","4_P1-90-0.22","4_P1-20-0.22","4_P1-100-0.22","4_P1-200-0.22","4_P1-40-0.22","4_P1-60-0.22","5_P1-20-0.22","3_P1-90-0.22","5_P1-100-0.22","5_P1-200-0.22","5_P1-40-0.22","5_P1-90-0.22","6_P1-100-0.22","6_P1-20-0.22","6_P1-200-0.22","6_P1-40-0.22","6_P1-60-0.22","7_P1-20-0.22","7_P1-40-0.22","7_P1-60-0.22","10_P1-20-0.22","10_P1-40-0.22","7_P1-105-0.22","7_P1-200-0.22","8_P1-100-0.22","8_P1-115-0.22","8_P1-20-0.22","8_P1-200-0.22","8_P1-40-0.22","8_P1-60-0.22","9_P1-100-0.22","9_P1-120-0.22","9_P1-20-0.22","9_P1-200-0.22","9_P1-40-0.22","9_P1-60-0.22","10_P1-100-0.22","10_P1-120-0.22","10_P1-200-0.22","10_P1-60-0.22","11_P1-100-0.22","11_P1-20-0.22","11_P1-200-0.22","11_P1-40-0.22","11_P1-60-0.22","11_P1-70-0.22","12_P1-100-0.22","12_P1-20-0.22","12_P1-200-0.22","12_P1-40-0.22","12_P1-60-0.22","13_P1-100-0.22","13_P1-20-0.22","13_P1-200-0.22","13_P1-40-0.22","13_P1-60-0.22","14_P1-100-0.22","14_P1-20-0.22","14_P1-200-0.22","14_P1-40-0.22","14_P1-60-0.22","6_P2-20-0.22","12_P2-100-0.22","12_P2-20-0.22","12_P2-200-0.22","12_P2-40-0.22","12_P2-60-0.22","15_P2-100-0.22","15_P2-20-0.22","15_P2-200-0.22","15_P2-40-0.22","15_P2-60-0.22","17_P2-100-0.22","17_P2-20-0.22","17_P2-200-0.22","17_P2-40-0.22","17_P2-60-0.22","17_2_P2-20-0.22","6_P2-100-0.22","6_P2-200-0.22","6_P2-40-0.22","6_P2-60-0.22","8_P2-100-0.22","8_2_P2-100-0.22","8_P2-20-0.22","8_P2-200-0.22","8_P2-40-0.22","8_P2-60-0.22","20_P2-100-0.22","20_P2-20-0.22","20_P2-200-0.22","20_P2-40-0.22","20_P2-60-0.22"
"15_P2-200-0.22",-0.726618787126503,7.67020041758832,-0.459927060535801,6.85063257313953,7.87159325366036,-0.841428092282283,3.13917327195977,-1.64317789883388,3.60611037607977,1.9643091889665,6.32368785459576,-1.98834335392435,3.56520407478261,3.24506135331405,7.26239938770057,5.20077681154511,3.40849203245689,-3.12316529290342,7.12016655843344,9.17178372954078,5.70862036030588,0.616796400997131,6.28056359996404,-2.33942001540518,-0.878745559376199,3.35756198306011,-1.61814086826311,5.6310371740424,-2.52864372405874,0.448804799339749,1.49083096768492,5.92724976850462,2.77827630259295,2.68345050823639,10.7381021364442,2.90602565700891,0.33882463321904,1.89520873784281,6.19276463524214,4.52746906397494,6.80839235005383,-1.82857874926316,6.3696306735738,6.5355352254802,3.93270534100211,4.45163930933833,7.15452788950535,-1.92153747272035,7.65165603874909,6.55834768656047,5.91258498130829,2.3593337413372,-1.53956183685583,4.20492614344305,-1.75081052459548,3.0860915451497,-2.32974367541021,3.06424406039607,0.157557256974791,0.121834333935156,-3.85218315522844,-2.04460888171603,-2.98672635766471,-2.90495509355844,-3.06941032121643,-2.4867908416595,-0.237739731630154,-3.24120966529072,-1.20307107476312,-2.45339020257817,-2.59283667844651,8.31538975676547,-2.71405481106593,-1.64325200851113,-1.18982181010022,10.4155997349463,-2.92096833017953,3.43687696572781,-3.1826743225846,9.11781054842861,-0.0466932942981452,-2.41389190217548,9.90833748173208,0,15.9644089190689,1.69944347348023,-0.819214582072202,21.6606446454705,-1.90614735280221,14.7178686369101,9.6110979646684,10.4716696334718,3.24246856349334,-0.619454540049833,7.40720520309378,8.86007766443476,2.80165756546578,2.51921588650381,8.23278898438311,-0.016844127635226,7.99320883575602,7.54146401943667,0.194992472759434,11.2034879865861,-1.52593183120654,11.4578810534491,0.499269028759484
"15_P2-40-0.22",3.50613772229247,-2.05259771409375,12.8419542066202,-2.52033524258421,-3.45347071678192,-1.26254482485908,-2.86352526235404,9.48726011398764,-2.43998767881749,-2.1597586594855,-3.2892460641801,14.7000809150347,-3.03143968862867,-2.81574599341004,-1.96731524995187,-4.11646931792372,-1.47688595639068,5.74446337397056,-3.55738390784177,-1.91989180309308,-3.93037747768026,-1.33863481349786,-2.81025872559786,11.2007946876927,-3.091401882206,-3.19543998749015,6.08746482433191,-3.36874419317319,6.84583051803178,-2.12900323809021,-0.982296355270584,-3.28791102013682,-3.05270834369702,-3.02073456410444,-3.58430447920045,-3.08192155531856,-0.682468850421712,0.798633683613197,-3.28806518826263,-1.12998726828098,-3.17458283300691,6.60670482329473,-3.506639713766,-2.66120934975637,-2.77532316161599,-2.76231969085459,-2.71522075089416,3.76412649807033,-2.97960222280703,-2.87681481911272,-2.22443899102936,-1.7478736263963,6.12274543110268,-2.71241734879817,8.1880745392411,-3.64627138617142,15.3831049531474,-1.94011926639276,0.466389429399272,4.81976066234752,5.83542642900457,-2.67977444390733,8.96094264267581,-2.21822164026046,-1.45461206645259,12.5202517813397,-3.1018134277895,16.2181592813305,-1.15885426590298,1.42168296054756,2.50057905720061,-3.46958584046981,10.7333553638686,-2.58522891035594,-2.48849129754355,-2.05579692394022,10.6828936240498,-2.98308888197161,16.9934129344535,-2.98914721854352,0.404854000177976,5.22255506321167,-2.84334364903676,15.9644089190689,0,-2.26563895720019,1.67290180711025,-2.42519923445087,11.3717258896537,0.609333434640484,-3.72724952105299,1.65254056425069,-3.20525224700757,5.33963933581991,-3.11048232699563,-2.87129620752922,-2.33495000090825,-2.19414503830227,-2.99494156162274,13.2690935448425,-2.98674977373541,-3.11037931882159,10.4187482405494,-2.29991632144597,9.69568674035669,-2.9082865065688,-3.202641310022
"15_P2-60-0.22",-1.42822252008129,-2.31583540762438,0.375078904669261,-2.54882453923889,-3.64883390462606,-2.84847689639838,-2.8763707577302,0.683104614281085,-2.42670891255552,-3.05582915178489,-3.04931853977331,-0.0827185168441892,-2.72704385781026,-2.8758285023824,-3.17711550689546,-4.16179427125802,-2.36914377330666,-0.924293869853462,-3.43688806461298,-3.16277870759813,-3.90564352417478,-2.75222396541482,-3.27833789062858,1.22734138778783,-3.60177452466975,-3.77496617819301,-1.65623248356948,-3.58061445382527,1.33698979403746,-3.42414311918616,-2.86403084443783,-3.50735525555247,-3.04311491891583,-3.11947148463865,-3.09953590158267,-3.06521030918954,-2.24951674720628,-2.39807967132921,-3.30426271152318,-3.27954464546223,-2.91034691126423,0.031297736113389,-3.14655918350037,-2.44952920243201,-3.07496111664137,-2.7440557582202,-2.8030451325337,-0.631759594904462,-2.95298461929104,-3.14779977191715,-3.07166374582961,-3.59329592964052,-1.83580466612725,-2.56725337347138,-0.839902849162608,-3.70907719617171,-0.734900321518666,-2.85143424835096,-4.1588125083352,-2.55781227595203,-2.57107914626477,-3.03887268829091,-1.74221649658056,-2.36370991854808,-2.40114549956752,-2.19467564952902,-3.63317167674975,0.387915818111551,-3.95450866496799,-3.86388538835441,-0.92967668979487,-3.32523654997872,-1.97596770526752,-3.47883903373685,-3.45896233945091,-1.78913197761903,-1.63598829528573,-3.03204879354899,2.65406337298592,-2.78247066053847,-3.73588056586102,-1.3138063659925,-1.23104612847561,1.69944347348023,-2.26563895720019,0,-2.9735889200648,-2.53203120227537,-1.10083555482911,1.44041421153611,-3.78523180826902,2.80409449954223,-4.12224219288288,-0.642228328271346,-3.05057564224314,-2.7580779267023,-3.87981840141628,-3.94896417306857,-2.91077350669106,0.167206611446987,-2.78650081486122,-2.89686545458785,-1.65147022732384,-1.57031179961912,-0.308935251640309,-1.29676862808069,-2.88626033661386
"17_P2-100-0.22",-1.15988930087879,-0.930394880576759,0.204659002651984,-1.18996186331225,-1.65080887096623,-2.30043562531085,-1.78330054363965,-0.0299229834252624,-1.50031547365635,-2.18526389696015,-1.39485146920582,-0.395189727701042,-1.74404992895629,-1.93208630577109,-1.82047260856507,-2.36899724290462,-1.70431551545479,-1.82947817264616,-1.75190421645758,-1.58620196114401,-2.13909108087289,-2.31092062046964,-1.97443129391782,-1.00096119182824,-2.32176770398072,-2.21731230638755,-2.12207292004269,-2.20142355404478,-1.1075734138438,-2.73027564216155,-2.25232928045682,-2.02588004408529,-1.94350734648188,-2.28553969358192,-1.1821771645167,-1.98092354985219,-2.05325562847825,-1.81316251085576,-1.91241095875657,-1.69185599001572,-1.30600635568042,-1.30592110075915,-1.74129067306515,-1.29443894506602,-2.13651424885668,-1.70582938388019,-1.33191670764695,-1.05310563984159,-1.43183379355363,-1.64738964968849,-1.68896763205937,-2.66503692445213,-1.58319342029285,-1.48051012672288,-1.15540791965299,-2.46755979988491,-1.3536895933835,-2.02214159096442,-3.40319293507596,-2.20808939592061,-3.212044664452,-2.82575966242496,-2.4298853972837,-2.59152690549882,-2.59600952840177,-2.81564978325678,-2.54723752992929,-2.19167586877879,-2.84420438717326,-3.05193574379774,-3.01835254748717,0.0637343886202676,-2.47460524466109,-2.54168839313534,-2.51557763420505,0.16748512325566,-3.08542771239523,-2.55660884379239,-0.942791752091783,-1.3837408063581,-3.52681360363017,-2.74236168674571,0.582209624464396,-0.819214582072202,1.67290180711025,-2.9735889200648,0,8.63766676843997,-1.90749951101389,2.93464325267404,4.6004538398186,3.39103103265933,-3.09681989801522,-0.744752397284787,-1.51486762296322,-0.990959965265819,-3.17781027537147,-3.22366441664383,-1.09834023808535,-0.692829205791156,-1.11095508706125,-1.37333165577931,-1.33415568346671,0.479016092199301,-2.59677201818813,0.611399594278833,-2.85669033198306
"17_P2-20-0.22",5.96613843151787,-1.56508207780032,17.0700664095576,-1.67228807380073,-1.81210335090465,0.457943064570028,-1.65251931387917,12.7406243903523,-1.20336453395943,-0.874295620972804,-2.31422566310665,22.0447534989952,-1.90142477427119,-1.77677770038207,-0.663956085837659,-3.53964662963267,0.614574228808847,8.96752223397065,-3.06104374497531,-0.40624042300961,-3.45927196404023,0.41801888785941,-1.62649487594392,14.1763019852533,-1.99397499167062,-2.64114195064276,9.59508033524875,-3.01626097141813,8.73168329633337,-0.876593069665499,0.963977066514192,-2.42431344664932,-2.04667143446978,-2.07591817939088,-2.41607404808503,-1.96915266887503,1.30718554763892,2.84741578739964,-2.26873574902208,-0.00335600912502701,-2.0155890158288,10.2546676926954,-2.55130735993522,-1.92877672715343,-1.43405936007648,-1.65416460342384,-1.82838511265845,7.48004702321511,-1.9372146907175,-2.18693186808643,-0.393386468560058,0.248133387696984,10.5558095469369,-1.67526953563331,10.922930214591,-2.60722634315782,20.4670290934673,-1.0574517378042,2.33080373914422,7.43391764347608,7.95171710240776,-2.79617850282746,11.1052819071034,-1.99531272551592,-1.12036008964352,14.1357292477277,-2.64521558793712,19.9952054307903,0.444674688739047,3.57215711981779,-0.694307127315745,-2.51480257699623,14.8419241168052,-0.532862735891799,-0.499334878673099,-1.65937470121841,12.8354011452771,-2.90073284212683,20.5443114518007,-2.74277799800237,1.11507032053279,5.68011905757742,-2.18127725786755,21.6606446454705,-2.42519923445087,-2.53203120227537,8.63766676843997,0,15.4756566630772,-3.15496455152417,-1.12021816703486,-0.753528746389221,-1.70807234940365,11.6437397777789,-2.36122680111179,-1.97752796310216,-0.672730472633167,-0.277695562263631,-2.30123433841439,20.7477974998317,-2.23533896226251,-2.34394970593479,16.6387885020728,-3.07237024452288,11.4246842980085,-3.31279657469158,-1.57787094803769
"17_P2-200-0.22",-2.04437368155095,1.89243487001421,-1.38678667282306,1.44087160454957,1.28521271601965,-2.5490838427787,-1.53211122683499,-1.70545079898559,-1.52424861968084,-2.33266686178602,1.96331857630757,-2.71072051215785,-1.59578526477,-1.8863989603901,1.5771539116054,1.94191299767263,-2.59341374243539,-3.5794616181986,2.10764543799114,2.96501832348901,2.34937285630661,-3.2007580725411,0.513996591346377,-3.63039002026444,-2.8764733264556,1.06441486740282,-3.50418146767622,1.37064795633883,-3.23953354355934,-3.59225477907485,-3.28318693019381,1.45692570812821,-1.77682656903821,-2.21095581084481,3.8894279715707,-1.75952087464237,-3.12643143939661,-2.4593496078927,0.923538163391274,1.5241476074297,1.5405734004505,-3.32128030566174,1.14611112523632,0.812320187645217,-2.20598548771703,-1.66573052339256,1.62695004048631,-2.94055475729072,1.62065110720382,1.32287749585117,-2.0792908851753,-3.25258068577819,-2.87980372804376,-1.29144609738851,-1.99232697792078,-1.81782510515476,-2.71106577155192,-1.87481913405976,-4.2949321756483,-3.17187624752148,-3.35746309930788,-2.39409648048713,-3.00875284223368,-2.94799484413359,-2.85724257165496,-1.72138078260278,-1.6673377990123,-3.7896406412887,-1.75967922769886,-2.62206679179515,-1.79988145007377,8.07887989188759,-1.3318168847719,-1.97582769891243,-1.52452810398232,7.09569456470672,-4.56486717565884,-1.54324551015247,-3.92867229875811,3.18596487097804,-4.08659833533006,-3.69509714028612,6.20886165908245,-1.90614735280221,11.3717258896537,-1.10083555482911,-1.90749951101389,15.4756566630772,0,9.88966471083385,7.74692104266358,6.57093034260042,-2.96240187919569,-2.90264979418702,2.22803796327162,2.91080078980296,-3.76545891335186,-3.82007284591757,3.2090992185585,-3.65364314522893,2.572088209388,1.90929366582823,-1.68902262570689,7.10431676918268,-1.43500773168681,7.62866673074733,-0.96464141572392
"17_P2-40-0.22",3.50820231611387,1.76681491710129,11.703517487495,1.44846569266834,1.87147258339165,0.625837051687116,0.952113139629127,8.66323025180243,1.88844030581357,1.0995354051666,-0.309294289098002,14.7321862171305,1.07045970148976,1.03409791178973,0.976008612857413,-2.89772017904075,2.92903752963601,5.8332189019734,-0.869401673718514,0.48976048587488,-2.45411847234198,1.32812752062723,0.760973977574654,9.04086528705268,-1.6283431583588,-2.04855252283473,6.76112530340432,-1.859900142835,5.01111401046751,0.0729544883932296,1.83179310967164,-0.452071439406978,1.07009540197135,0.863158535410766,0.250893997447428,0.72225924105746,1.2698877764873,3.89748191714209,0.101197336674619,0.115634414911877,0.872989490306629,6.08514149402074,0.0580247631291379,1.58866724600307,1.79870767072796,2.23384642326567,0.999785632367842,3.97475073141351,1.30500356097247,0.385550549498326,4.53848514286103,2.26605100411779,6.64123148264291,1.9783150313006,7.86909899125517,0.763599810903044,14.4222330634702,2.12944681318405,3.27762084917969,6.54139710073,4.94403779544337,-2.8053633421457,7.83415424973773,-2.659592545977,-1.91927245135366,10.2060824304969,-3.70568354010372,14.0292568412942,-0.402097731170762,1.26892564524578,-1.02745462211039,-3.07867214688843,9.60691438861962,-1.72633820824646,-1.40528094451225,-1.24063950518988,8.08719591651873,0.347499692042873,11.786296833087,1.21777269540415,1.99879105551848,4.0011067575752,1.1099654797985,14.7178686369101,0.609333434640484,1.44041421153611,2.93464325267404,-3.15496455152417,9.88966471083385,0,-2.42454286959771,-4.1966379258604,2.17561382825437,7.23487551956561,1.1056418295591,1.420333878488,2.27937054140053,2.32820026762741,0.690123195724699,13.2947962023299,1.22610557809626,1.41231816354551,12.0077456149339,-0.270327561412479,7.24079770839714,-0.695952981323937,0.866843403686849
"17_P2-60-0.22",1.48451868706926,-1.98407564368659,8.18142460472344,-2.01476698690576,-2.73467781895175,-2.35784447609115,-2.41011126815161,6.29785063454935,-2.03879377016164,-2.51982499773914,-2.56523798903069,10.1547515246497,-2.38604797230219,-2.40240576526596,-2.84293937585407,-4.25691158976896,-1.95952114824553,3.40288809828854,-3.47503739637638,-3.21721895013856,-3.71675517410855,-1.84494625898246,-2.87305263267184,6.7256176625942,-2.83426887887055,-3.28671879326021,3.7851669837668,-3.70965082604463,4.15795946568501,-3.14973108545788,-1.94499108167414,-2.97998983131784,-2.48840443959294,-2.81033311533656,-2.90652120519539,-2.47293181397619,-2.52069609667939,0.0150977562604616,-3.09519816605486,-2.83548400978645,-2.41005977444173,3.82040424631011,-2.92243719254185,-2.18711918406791,-2.5114599790701,-2.14413793107343,-2.16307450465743,3.02519510213313,-2.60228306370392,-2.7530767024582,-2.27889005040654,-2.94467037767309,3.80239177761062,-2.21686306286942,4.78282637685326,-3.3812866968837,10.0329510904702,-2.07613595535134,-1.70103136152329,1.82481945113772,2.67073088456122,-3.38845651411565,4.48967034905896,-2.89190025976714,-2.74676963674945,6.12152986868662,-3.99544626545965,9.77329197706248,-3.31282065639385,-1.57279825984622,-0.27538316330134,-2.97775436614999,6.11951048675348,-2.13152873522779,-2.4663436552657,-1.93574868170873,4.81766785838795,-3.23876989635042,8.77571262324869,-3.09948117820191,-2.56970434963752,1.62564778325769,-3.70932554253317,9.6110979646684,-3.72724952105299,-3.78523180826902,4.6004538398186,-1.12021816703486,7.74692104266358,-2.42454286959771,0,-1.24682265750777,-3.68772382916157,3.77920967825318,-2.69750102025942,-2.51399188097473,-3.02237076089077,-2.8945777782231,-2.71451517034263,8.47705948387059,-2.496722004101,-2.75359878895617,8.47805334338389,-3.14788370539443,5.20257987893758,-3.67266885580934,-3.31774874318159
"17_2_P2-20-0.22",2.21085267557679,2.60134998047003,8.4941583831587,2.20396077821958,2.59311932704136,0.073114080901289,1.55295614094673,6.61136951580718,2.48477936585199,1.29618428065653,0.313856325835781,9.92703117736592,1.6165113827066,1.68169377364943,0.610919569352116,-2.76715513342446,2.89431586357892,3.99108430683852,-0.4455998972808,-0.48883222321617,-2.09620951259632,0.874831178424264,1.06418694776696,5.91784326585355,-1.45660149297529,-1.99895607195125,4.46691024852745,-1.81603912419083,4.40205724116773,-0.590439162099693,1.2734578343746,-0.0955327499809942,1.50201666551567,1.25421235077413,0.786620840039128,1.3895256595416,-0.0614985830493581,3.45824168919021,0.309900394013854,-1.24758916179911,1.39494931629665,4.36202354842091,0.509587230116433,2.20905611717876,2.39274462995406,2.97735364504739,1.59987660088673,3.06169535337439,1.85644703816303,0.809269108568685,5.50806366573194,1.63705314430013,4.24201712999327,2.84594752129977,4.83062922272778,1.62221241001394,10.1491115337536,2.68410213629576,2.16135035138808,4.69114988901093,3.536654672521,-2.55112140178431,5.09001758778061,-2.26643374069722,-2.04918024668792,8.43989994477793,-3.22367800724317,10.0117314042702,-0.679334025510606,0.240435617058602,-0.816773063833652,-2.56507077408411,6.78139015674432,-1.32584864873894,-1.32359549285929,-0.478233905971715,6.31483460937294,1.26182871963334,9.53142137321861,2.02810918919014,1.26980942465443,2.21772123939281,2.0955247140233,10.4716696334718,1.65254056425069,2.80409449954223,3.39103103265933,-0.753528746389221,6.57093034260042,-4.1966379258604,-1.24682265750777,0,3.2355912188177,6.524848836089,2.00522391413217,2.64582406949722,3.13101220005326,2.90026284715979,1.53173810019411,11.8015791606338,1.91491686762006,1.94929448142231,9.65538395020021,0.632499993382663,5.16690561183963,0.286304879947275,2.10281789990429
"6_P2-100-0.22",1.09377261718173,-1.64575130220042,2.65101102735367,-1.72598219352722,-2.16765023088572,-3.60783822688671,-2.79985359992049,0.0268292649579579,-2.39198273817167,-2.34012680632658,-2.94930516659449,-0.738570489931137,-2.88443991957928,-2.42485290873588,-4.05342001838431,-4.15080301358584,-4.42172244403974,-2.36221788276031,-3.99064173784886,-3.67313353957066,-3.84423569450597,-4.00492827857201,-4.50514985725004,4.1733828627567,-3.28690262918251,-4.42438910532028,-3.27873979042129,-4.00469733404708,4.17709047863707,-4.40310518414573,-4.07036625076565,-3.26014518699227,-3.15989933317261,-2.86011970538032,-2.18393745186418,-1.95662176660169,-3.31143996031091,-2.31804708290112,-3.20660165586562,-2.5542284977792,-2.71985271218096,-0.95666050907022,-3.0588506847709,-2.45505659120314,-2.18242210939896,-2.21376034346511,-2.13877988329533,-0.581070902165436,-2.31755150410506,-2.78869466662199,-1.7288094781764,-3.30880597606862,-1.05611987472577,-2.0536395840446,-0.834281413507798,-2.47681869453582,-0.206232797981442,-1.9748584814221,-2.38327616430484,-0.221680043775248,-0.67485844574001,-2.34241813568999,-1.26731989818438,-1.63875067247798,-1.50524994409412,-2.02773897271578,-1.63838771685561,2.3342264293682,-1.91479351931409,-1.93375821370503,2.54631765533385,-3.11732956143877,-2.63775466184181,-3.02274480502156,-3.08593516730932,-1.67300627541648,-2.23316699823647,-3.28560609585251,6.29548680554231,-2.80574210546557,-3.48444600138936,-3.14027844232674,-3.57776616702344,3.24246856349334,-3.20525224700757,-4.12224219288288,-3.09681989801522,-1.70807234940365,-2.96240187919569,2.17561382825437,-3.68772382916157,3.2355912188177,0,-1.0819583180828,-2.85242988301989,-3.36926547248157,-3.49802963573446,-3.29708083070291,-2.0960655316286,0.446177056407419,-1.5052365438785,-3.74736839974363,-3.16443107145122,-3.38662451406611,1.06380569051448,-3.58697674072443,-3.9513688451682
"6_P2-200-0.22",0.389904339207985,1.72992355431752,-0.299306117947484,1.34381602394676,1.48343212075043,-2.09785269752719,-1.05145216887353,-1.1247691279492,-1.46122960555229,-1.03426248899844,1.50623579754637,-3.01029804376415,-1.61817420800732,-1.35497473675497,2.16576232957722,2.51842762254309,-2.76498883198699,-3.36453998819963,3.40470306104039,4.20523215766319,2.23144405465,-2.74857623554151,-0.150786267544241,0.201321439982067,-2.44493375450813,0.474483725202221,-3.17072566658467,1.60102530411786,0.837596809445508,-3.16353062013303,-3.17050635957865,1.35627806566831,-2.03152007980168,-1.77789482702046,3.8176838497279,-0.659713973967208,-2.21163161502661,-2.50704006160672,0.699040700540172,2.50583969982065,1.05029915492556,-2.90413945157555,0.637821738396834,0.400949888334787,-1.3526201332617,-1.72686309892973,1.81636911730986,-1.80972094307398,1.39897690503057,1.27576451648033,-1.86483457039228,-0.756211327989533,-0.938194058894993,-0.636930398169937,-0.983730162916307,-0.655885749514714,-0.678575649783088,-0.0786881791076658,-0.947549867237489,0.187110121596717,-0.146868398542829,-0.751940209455606,-0.715460822288847,-0.614065695711202,-0.447942735012042,-1.58480721419044,1.80857842223086,-0.382399281439905,0.593242214632933,0.0808619160136359,1.14632181523589,3.80726860427311,-2.06525126526359,-0.164484154788447,-0.0116678109961891,8.30180319298447,-2.58119787473619,-0.773676112025925,1.04638399937637,5.85919703602157,-1.09061690909246,-2.2899608417454,3.76767148697727,-0.619454540049833,5.33963933581991,-0.642228328271346,-0.744752397284787,11.6437397777789,-2.90264979418702,7.23487551956561,3.77920967825318,6.524848836089,-1.0819583180828,0,5.08803361978227,7.21341642346429,-1.4520771231243,-0.464491563160342,7.06922213276566,-2.00348405314055,7.51928898777556,4.77693534256998,-1.82229892210354,5.01207876251076,-1.10749198470496,5.18679680388606,-0.587921135500479
"6_P2-40-0.22",3.59549836417819,0.270711243128125,11.4659048722316,-1.01764093504574,-1.11712006990891,-1.58185620180119,-1.84055466854119,5.93933909581388,-1.65531535543643,-1.93473012027066,-2.71532506477823,9.3298278666806,-2.53804723341216,-3.22883871381006,-2.94098637251252,-2.72971704276895,-2.23703886866451,3.34860046214717,-2.71012471160038,-2.91860558096441,-2.68527875486251,-2.11130693620065,-2.76446657078505,7.88473489765724,-2.65043144140144,-3.11763892329235,2.91603519910423,-2.86291859838902,6.10428136940415,-2.54259658375472,-1.76349708284484,-2.38173038064249,-2.3224271941109,-2.1461355071925,-2.00442486076855,-1.63527535505123,-1.79288116640497,1.38851303714616,-2.22838259057064,-2.17159690975699,-2.14605324306326,3.38443966943635,-2.36305497170237,-2.13700198337129,-1.94178341935595,-2.89569309305458,-2.12634683275098,2.4770145534045,-3.78446917104737,-1.92606192615542,-2.52674781473974,-1.68161253342163,3.6303709384511,-1.482722188823,4.61524239678367,-1.20651790874522,7.46963092309314,0.760858782962372,0.173242533943757,3.96121742385731,1.44496765164034,-1.78774703860202,3.84228318183925,-1.33684184698583,-1.11505027717047,2.46275940537839,-1.43410761596839,7.04605191891736,-1.13615871645198,-0.707150374880401,1.66245441417823,-2.21429862312471,3.16368441839433,-1.95029080745188,-1.97233274824599,-3.68213712055138,5.62421017279835,-3.89019319894973,10.4790149471016,-3.70166731903161,-1.76779152571412,-0.978275172398069,-2.95518683547247,7.40720520309378,-3.11048232699563,-3.05057564224314,-1.51486762296322,-2.36122680111179,2.22803796327162,1.1056418295591,-2.69750102025942,2.00522391413217,-2.85242988301989,5.08803361978227,0,-3.84484062212411,-2.34027105838461,-2.41009831097633,-2.13985429068463,10.5716041144451,-3.02232849312901,-4.14153549543192,0.493169285009016,-2.8490527740011,4.33694377022932,-3.06829880812219,-3.12724895675798
"6_P2-60-0.22",6.66411173512746,-1.518786118242,13.3010758070781,-2.79028078927436,-1.50103267216999,-1.40430049290312,-2.17015177861657,6.76558937523563,-2.0024099764647,-1.93944442161075,-2.66891607242019,10.2550712330153,-2.88389512804873,-2.80227102309158,-2.80172663607255,-2.77491010341458,-2.64699997651629,3.97800553155606,-2.81281958944862,-2.62182413285093,-2.75513130910209,-2.15550091478911,-2.85905641163586,9.05994522443269,-2.72998502896477,-3.06100405334589,3.55909962679617,-3.26112886212868,7.12636742553628,-2.80110441532298,-1.90403152280561,-2.82780274911068,-2.87479161016357,-2.73931172883052,-2.41031799399812,-2.00170661002304,-2.03469690329939,1.44662552316691,-2.64191714414909,-2.23223353742309,-2.53413422322455,4.05547575490871,-2.92595344232743,-2.64384391139655,-2.83801673531719,-3.08358703229943,-2.58918683183498,3.02664020044953,-3.86529125230705,-2.49876961569394,-1.76430996382937,-2.02252487792977,4.41341736857333,-2.41429566539921,5.33703084367102,-1.92797037113361,8.46670970870189,0.909481062205847,1.46943589773335,5.73031501816453,1.97005329186382,-1.88354500004726,4.35463296773733,-1.23708885566676,-1.18863054032866,3.10069345781012,-1.16634079750958,8.21754041176926,-0.969439688088045,-0.354800966449906,2.12435918130328,-2.47665565307401,3.64733304789783,-2.0792494565145,-2.12816973750388,-3.73671168913697,7.84520390522206,-3.70657883803556,12.1165662344284,-3.41004244549865,-0.332303665966061,-0.461154837283349,-2.78835724129421,8.86007766443476,-2.87129620752922,-2.7580779267023,-0.990959965265819,-1.97752796310216,2.91080078980296,1.420333878488,-2.51399188097473,2.64582406949722,-3.36926547248157,7.21341642346429,-3.84484062212411,0,-0.842271927904829,-0.27564496059279,-1.23896623799067,16.8952497639828,-1.67423973395464,-3.11650882856932,1.04202367012695,-2.82150713325631,5.4345585692777,-2.76489855005843,-2.76948843467593
