"","1_P1-100-8","1_P1-20-8","1_P1-200-8","1_P1-40-8","1_P1-60-8","2_P1-100-8","2_P1-20-8","2_P1-200-8","2_P1-40-8","2_P1-60-8","3_P1-20-8","3_P1-200-8","3_P1-40-8","3_P1-60-8","4_P1-90-8","4_P1-20-8","4_P1-100-8","4_P1-200-8","4_P1-40-8","4_P1-60-8","3_P1-90-8","5_P1-100-8","5_P1-20-8","5_P1-200-8","5_P1-40-8","5_P1-90-8","6_P1-100-8","6_P1-20-8","6_P1-200-8","6_P1-40-8","6_P1-60-8","7_P1-20-8","7_P1-40-8","10_P1-20-8","7_P1-105-8","7_P1-200-8","7_P1-60-8","8_P1-100-8","8_P1-20-8","8_P1-200-8","8_P1-40-8","8_P1-60-8","9_P1-100-8","9_P1-120-8","9_P1-20-8","9_P1-200-8","9_P1-40-8","9_P1-60-8","10_P1-100-8","10_P1-120-8","10_P1-200-8","10_P1-40-8","10_P1-60-8","11_P1-100-8","11_P1-20-8","11_P1-200-8","11_P1-40-8","11_P1-60-8","11_P1-70-8","12_P1-100-8","12_P1-20-8","12_P1-200-8","12_P1-40-8","12_P1-60-8","13_P1-100-8","13_P1-20-8","13_P1-200-8","13_P1-40-8","13_P1-60-8","14_P1-100-8","14_P1-20-8","14_P1-200-8","14_P1-40-8","14_P1-60-8","12_P2-100-8","12_P2-20-8","12_P2-200-8","12_P2-40-8","12_P2-60-8","15_P2-100-8","15_P2-20-8","15_P2-200-8","15_P2-40-8","15_P2-60-8","17_P2-100-8","17_P2-20-8","17_P2-200-8","17_P2-40-8","17_P2-60-8","17_2_P2-20-8","6_P2-100-8","6_P2-20-8","6_P2-200-8","6_P2-40-8","6_P2-60-8","8_P2-100-8","8_P2-20-8","8_P2-200-8","8_P2-40-8","8_P2-60-8","20_P2-100-8","20_P2-20-8","20_P2-200-8","20_P2-40-8","20_P2-60-8"
"15_P2-100-8",-1.05307207996225,0.919983298041461,1.13920444014407,1.38233013242837,-0.901618171844793,-2.59483039200702,0.615632868910085,-0.73222345233856,0.293444534085877,-1.36083662238849,-0.211045386379074,-0.21599596360362,-0.375689073928472,-0.38126877524834,-2.49969286405575,-1.09719960516445,-1.60562785922947,-1.04258838348463,-1.13426379439649,-1.45236131009648,-2.27004091663464,-2.31471475538637,-0.0421996543278186,-2.04518198765123,-0.325589240582399,-1.11752758792762,-1.90903259749669,-1.66394510392671,-1.14536315795746,-3.42247734466076,-2.37245297696326,-0.557173496115857,-0.66941855883031,-0.114468926128526,-2.3591289218514,-1.14713538694297,-0.919716049944974,-1.5967061742256,0.412227068058914,-1.29837273980522,-1.18255844011025,-0.732450252091083,-1.22085146195225,-1.07232098738637,0.290824019968241,0.923758040572782,0.320141941626196,0.013577747352994,-1.61626843335709,-2.38777811362414,-0.759997821524295,0.275747268504831,0.242566282247157,-1.6674215358173,-0.525314712263334,-0.337114861520007,-0.59270042061851,-2.19955736660073,-2.36182788055015,-1.0846146717018,-0.939543372985203,-0.95207550920001,-0.43783002983966,-0.4547487375571,-1.85659044485995,0.880703424316416,-0.228953777323964,-0.676769386639685,-1.23815632747838,-1.46332661238138,0.793181540517468,1.86092619043216,-0.517379001803801,-1.00012886534409,-3.69120650253261,0.105269241741179,-1.5826762989364,-0.165766208390399,-2.07042459466439,0,0.789550315915379,-2.04051255421599,1.18223497975537,-0.195465818915982,-0.235703109398543,0.588497308753363,-0.0542196604713115,1.0780167848029,0.133900458947081,-0.470026947755659,-2.3541729499428,1.56756623058629,-0.399453398962499,-0.00919628619837242,0.122495407364478,-1.84076385857614,0.991539555964838,-1.70043573548906,0.78892609617619,-0.346316563027619,-2.07189904132255,1.65631164916044,-1.78089842728296,2.34641543804598,0.192364071778739
"15_P2-20-8",0.480382430184635,-0.371756495274379,4.41333665723389,-1.1018863587489,-1.11295906461542,1.40906647802662,-1.56440311318131,2.87133418030706,-1.5687250378518,-0.300128187036367,-2.61231364260544,3.46818131174143,-1.55878189234735,-1.20972840853388,0.359643383377834,-2.12509782612548,1.43180488993506,3.10950387046403,-2.30841327025053,-1.62113975947558,2.20186077486856,1.31966416713721,-2.8217519550417,2.12922630257972,-2.7639989080033,-0.98296405443451,1.58420102437283,-0.854787105748065,1.4218877528325,-1.28071948998473,-0.149969445841233,-1.88455003589579,-1.79056755191755,-2.72993646501193,0.59588078188969,1.61377917174776,-1.810407917911,-1.61383971876769,-2.57923971122681,0.668178973609416,-2.80747133019081,-1.77472510254404,-0.676572576165061,-0.0157543718702759,-1.37501722217398,1.26443967954103,-2.0423326320375,-1.12353488888402,-2.00528566493999,0.606543262610508,0.853419815613611,-1.34731373821737,-1.71528516273398,1.90243582981973,-3.25639873666883,3.35484509331901,-3.11437577995536,-0.606449491245381,0.322173206058403,3.80470432534557,-0.373515644001734,3.29621401132187,0.143260379926188,1.61970286142929,-1.07053871774395,-1.65826950539149,2.33792250078833,-1.50519691863011,-0.75207571222104,-0.302097005493449,-3.29689174915432,2.60479942702861,-2.78246850351383,-2.55419701584334,0.552992536506616,-2.96893463649364,3.56961157383074,-3.18831766497022,0.00952826713618487,0.789550315915379,0,0.468987246644238,-1.4781447101414,-0.793294641557871,0.26513168338398,-2.22830713036684,1.50741552899579,-1.43667578857282,-0.26804221374436,-1.59812021718058,-1.72678634141326,-1.56957319047959,2.37240006519752,-2.74613430305058,-2.39441325452527,-0.65460653015214,-2.52944683652877,3.20321272324167,-2.60164665259115,-2.27550760720794,2.06346904705356,-1.56763691768904,-0.68742553734259,-1.10345490714032,2.3396213628724
"15_P2-200-8",-1.56338419668969,0.383675465568589,0.638464673774374,0.568536054328348,-0.561280960393944,-2.00695220040731,0.550317634422558,0.027202545859339,0.460191215627131,-1.50730216004605,-0.498824903469339,-0.486057521288892,-0.453165687510124,-0.0235854922898561,-1.96564850235625,-0.942990115098453,-1.12658463225076,-1.15901227376478,-0.584415980688441,0.0145396307356195,-1.9625091425472,-1.74600904417691,-0.0536511638612299,-2.18290216547913,-0.514343571739096,-1.04456254638334,-2.40880657492991,-1.38467365373549,-1.96082520845278,-2.56650191513456,-0.381748244220524,-0.429269866458927,-0.599699436999361,0.0782484246682907,-1.58640605903165,-1.3172234254595,-0.364260834179762,-0.774989716885102,1.40148061562437,-1.42344027759193,-1.00983669641417,-0.857497579456215,-0.801011494927494,-0.534226342032014,0.517272551195006,0.642867356222504,0.56068548252389,0.152414444393256,-1.57572347218064,-2.47150646507761,-0.56845736849494,0.341972581428139,0.51053013119863,-2.21262756933994,-0.423485049856486,-0.847263193271931,-0.517655703060538,-1.87116792374075,-2.1775434538275,-1.93756362194926,-1.2522760851459,-1.27714690382319,-0.816611274124947,-0.885376242870076,-1.84915883017043,-0.0671173488713387,-0.665740634821496,-1.1755632520807,-1.61474151757418,-0.754787789017827,0.629180790945651,0.0527005527462661,-0.135495534047628,-0.751282527727177,-3.49639709141468,-0.617867048703746,-1.50000873408439,-1.13146075986117,-2.78847632973615,-2.04051255421599,0.468987246644238,0,-0.22833281949834,-1.43145196397012,-0.551769631275304,-0.00722080090714559,-1.56217939341243,1.39573957309551,0.282421087694157,-0.773372480476615,-2.90817794046698,1.72644209306347,-1.78106343456054,-0.162644441382487,-0.202833765808378,-2.42628054202197,1.21598858179795,-1.97503687786674,0.847912978921383,-0.381489391999467,-1.90337592750313,1.36494663820609,-1.95652580618766,1.43412347037931,-1.18996475435704
"15_P2-40-8",-0.627820726768731,0.859751782236423,5.00468252792557,2.38758261477459,-2.12927449654222,-1.46807221667615,1.90460427355352,2.48871977842125,0.363563041414429,2.57879841823642,-0.540621729470286,5.78239335003719,0.547022447212577,0.299553028872647,-1.40617160328296,-0.625702699524996,0.94357679881916,3.89095719699421,-0.99003878418448,-2.70351914715042,1.79435705905571,0.692847013005168,-0.459221833236989,3.02044379243057,-0.579270344575207,0.290424871818648,1.34063452642004,-2.72563536737095,3.31138573822,-2.83648743325912,-1.7601992512363,-0.232717627917938,0.403667918555169,-0.900830427426115,-1.42894317364136,2.09078567758879,-2.09860790308377,-1.94658780478167,-0.772093867142645,1.85954309334495,-1.26430418633164,-0.792806912544651,-1.66285233691605,-0.404714705618594,-0.368732626937183,4.27273882311847,-0.171958707907757,1.12237761505472,-2.65209930815759,0.708973562533289,2.8712825272294,1.57307924495241,0.314985326929844,3.60028443568872,-3.24819151851508,6.54541510824618,-3.11252368071286,-3.1377462746948,-1.69026543527898,6.81215135614087,-2.71745940170534,4.36367981541538,-2.52507766611915,-1.04904558614453,-1.80956445191485,1.38363184656536,3.27380142192894,1.45498707336411,1.4624657457168,1.11665233069481,0.136027921602973,3.3918660938899,0.0905612313257351,0.255513252356931,-0.0652404049414665,0.0182924859027134,0.595681461288373,-0.557094805591478,1.79074422761022,1.18223497975537,-1.4781447101414,-0.22833281949834,0,-1.2184158798478,2.03554218330574,1.37299276985355,5.00109032344842,1.70442653054198,1.55949969458786,0.739636388590522,-3.27435187006063,0.691713519314044,5.30891182096822,-0.599812762994397,-0.913488525129329,0.62406336244913,-0.868343152665642,3.17331041408643,-0.590898289904796,-2.6882158314398,1.61343549687744,-1.97305204873258,2.65788289076432,-1.67279009863333,0.0984155739865285
"15_P2-60-8",-0.542164852518753,0.740610344533809,3.8273149276457,0.608077431442567,-2.50848232095216,-1.87527000140541,-0.0147705487498511,1.33494823793335,-0.382035185558438,-0.13486195730361,-0.892124369742679,2.8793350807719,-0.592700998785236,-0.242499322275494,-2.07362950978563,-1.11505084115593,-1.15442424086665,1.04345325802101,-1.01673106563587,-2.42479619870161,-1.65635149875012,-1.66346340014958,-0.560664265100716,1.25438922592456,-0.996774718563983,-0.641251559202234,0.951878617991811,-2.39026061017125,1.11107073408138,-3.50706979123395,-1.89591013013996,-0.65131396662817,-0.276781357758984,-1.04754258506213,-2.21138535860552,1.06307255165061,-1.52262409474473,-1.90187281489608,-0.368042663705384,-0.194420509746035,-1.40470013789792,-1.32339276658541,-1.84086251328459,-1.32523008384229,-0.671658098860844,2.9335889022425,-0.412707535358024,0.296768122202992,-2.6643508514498,-2.20595997056556,1.29031393471621,0.066232487720395,0.13175648268617,1.11137706298351,-2.85271090290076,3.67472947924783,-2.90977821314934,-2.98114930982373,-2.19227882196191,3.46089806362736,-2.28092675417898,0.761680586129487,-1.85093866617501,-1.23375033119196,-2.24607488007224,-0.0523287242266332,1.17260699806248,-0.741005004176124,-0.975178629384665,-1.12041997634146,-0.697578227929218,2.7936099094378,-1.22585364926212,-1.85846251185336,-1.92117783286875,-0.985772683082093,-0.468900656393692,-1.4796276014904,-2.43709497077282,-0.195465818915982,-0.793294641557871,-1.43145196397012,-1.2184158798478,0,-0.975227969339482,-0.596037317910222,1.60889103467114,0.666822076119313,-0.924327108901114,-1.26696479317872,-4.1233656072678,0.925648393285622,2.76826487359319,-0.790495166426268,-1.14781508175716,-2.7078182273072,-0.20181234745245,0.88238579166154,-0.340210281834294,-2.41276007952167,0.0451837066982041,-0.746862635034535,0.350941244050104,0.424187168068119,-2.6202088762549
"17_P2-100-8",-0.751976534383359,1.33351135731561,2.74125510479735,1.9414462516873,2.9120365825253,-0.703514888691843,1.55699897914729,1.207947587717,1.18908151237447,0.343441317685504,0.71361607036299,0.0261009812327576,0.919880143810961,1.66489035538372,-0.520690074951916,-1.17477245128846,-0.348769614430292,0.276224950323224,-1.13381314571776,-1.19247200882335,-0.450629106374192,1.13717148551727,-0.244686283561163,0.152367592995538,-1.07455128577248,-0.910913369187884,0.573553732677454,-1.67218252957067,-0.337589016417401,-2.64042222483481,-0.330511882491807,1.32535895845551,0.820979585157804,2.0764527483076,0.243319539061514,0.709707543136557,1.97629080187332,0.300724061004066,2.02178427439923,-0.507087849883335,1.02174936307457,0.019563045453468,1.95438722811471,-0.0489947268408196,0.922079196502329,0.252275792125745,2.55411367477569,2.05075993274081,0.476722177244136,-1.86691575719535,-0.130161868342709,1.86293279209867,2.49825276171853,0.172217242179743,1.411350288611,1.17849640594676,1.49708068090238,-0.109802375222592,0.0375236719133828,-0.716504587575073,-2.54367604268706,-0.300009137539576,-1.80877811968378,-1.39171049875092,-0.75643777449168,0.0685382586405592,-0.605162888829987,-0.745004553281953,-0.00651211007055822,-1.34974250508101,-0.866610863146233,0.679706460253798,-1.21279535117941,-1.92332315115967,-1.39282041510297,-0.834361546513108,-0.240334127636875,0.0789630930654693,-1.77992031311628,-0.235703109398543,0.26513168338398,-0.551769631275304,2.03554218330574,-0.975227969339482,0,-1.79861414846233,-1.61899856406472,0.158451205141215,-1.67113729947017,-2.06571144062187,-2.13110231214445,-0.173064014968054,0.375184575041966,0.424479215122554,1.19152173169344,-0.27714818011224,-0.544351387299414,0.90989368504033,0.862181129399893,0.957550621298444,1.26198493716243,1.26143303327627,-1.22822427822093,0.846877348656749,-0.673009022121374
"17_P2-20-8",-0.367629729213831,0.313101057436297,2.20364953799581,0.287402491671623,1.8459147005032,0.681477539768346,0.392528493231468,1.69117440811629,0.333964799966435,0.863921827031298,-0.00505684318418047,1.15052404182313,0.937999319948237,1.64880768140297,0.841678991876588,-1.28616058522263,1.6563402319268,1.97786230754246,-1.4887325260943,-1.64975275992893,0.9874550470856,1.70059222846035,-1.61502539297911,2.16656103668407,-1.7150953916159,-0.474638058012652,1.23133824909554,-1.47954113225745,0.90538781254109,-2.08210279053237,0.892863913894661,0.314761060743272,-0.150462647657475,0.32068644752647,1.43918330966346,1.78613739489871,0.950440864131087,-0.16282034633011,-0.197181390813145,0.185615160173195,-0.513608607413348,-0.566925242872255,2.00243122695963,0.535881126615054,-0.652632328558481,0.42490029222158,1.24023912555536,1.30406410552182,0.0611625356968843,-0.572419906472457,0.568978111060643,0.324533815038562,1.00079336658761,0.727716605569731,-0.437962817747905,2.19959400840782,-0.0438452362621579,-0.0880925357019119,0.0818097947529175,0.498998882296411,-2.88729910689671,1.46856238176492,-2.09402409517254,-1.36622519405908,0.303369778763724,-2.56089869402042,0.81513116873531,-0.467265746816242,1.49435949665392,-1.38558602581744,-2.72418989546067,0.0384953317537532,-2.53800432494548,-3.24458646905234,-0.395578242935109,-2.39058307635983,0.625278797082681,-1.9162939362064,-1.37751981345392,0.588497308753363,-2.22830713036684,-0.00722080090714559,1.37299276985355,-0.596037317910222,-1.79861414846233,0,-1.03425552641262,-2.18944564132884,-1.33726003501566,-3.60294989981289,-1.28563265445353,-1.96099254355995,1.04999779317835,-1.49085106552068,-0.433269228635062,0.033895328327731,-2.39755628978239,3.26478463658974,-0.41713595142511,-0.252592376329042,2.20951966235972,-2.31260960451782,-1.69601392665453,-1.92690566923923,0.556961413426927
"17_P2-200-8",-0.633786920212112,1.59199609863019,0.496879573570703,2.55112606648285,3.82852333593668,-0.290788106252825,2.94454395291538,0.103471596909667,2.33555184804343,0.578429299203344,1.30031427654907,-1.83298121894871,1.21119054524185,2.32979690513641,0.18342995130954,0.172043715625463,0.686834211044475,-1.6869384451767,0.0602544569291169,1.3117009210333,0.566163326176906,1.79879482817788,0.905886457708857,-1.96562282240979,-0.111855608958561,-0.161748428786926,0.281136883421771,-0.994560517478704,-1.89372360127955,-1.45433153874689,1.05525764060396,2.91879930760928,2.24079462570227,4.28215802684194,2.1975758005475,-1.15105728158853,3.60350248145739,1.52222660181552,3.86616106345183,-1.87246224468034,2.40648210328633,1.60275924419669,3.20447868470124,0.538746699215024,2.87373119029445,-0.905214916000705,4.24331002671208,2.74068937626262,2.04634393673858,-0.339679010479145,-1.29278323234666,3.57348953354658,4.21249202484915,-1.43544256949156,3.76283440338868,-1.64820724740053,3.56820604914395,1.95994723378878,2.39968176737577,-2.71904044061541,-1.67086963895419,-1.48916946027404,-0.754016882465795,-1.30802258050678,-2.11545418026501,0.0724755880531727,-2.88920078701907,-1.10062399413602,-1.38762722703608,-1.40047589771699,-0.298166107153128,-0.34193485004151,-1.22660337554559,-1.94281978553381,-2.96289771417853,0.218536004280293,-1.60285034623193,1.34118321886596,-2.57775866188926,-0.0542196604713115,1.50741552899579,-1.56217939341243,5.00109032344842,1.60889103467114,-1.61899856406472,-1.03425552641262,0,0.0577289985253645,-1.29631602955119,-1.33884973441606,-1.09329181754484,0.950569396999381,-1.62599696779444,2.13430282608111,2.96160181899597,1.38863164181128,1.04884893263448,-1.77214029838058,3.18477848952411,2.80184905641678,-1.50656345750954,2.44351041412163,-1.25596027552621,2.05679870230778,0.252861400672848
"17_P2-40-8",-0.680040530119903,0.70727093213746,2.78273463780451,0.61627085396876,2.31416645313986,0.913062844992058,0.774250640044088,1.51218242014911,0.569013281085153,0.714256342252516,0.0619709571552668,0.829208117804775,0.89108577785574,1.56530679020458,1.06852114373489,-1.16254988764926,1.32368002187669,2.09415848204639,-1.43157425791519,-1.44660255488713,1.11103444102161,1.51350428295455,-1.47658937858831,2.26178668702879,-1.6419486814475,-0.465117058977375,1.54872140524333,-1.52356924618873,0.797828443897069,-2.08764507368165,0.378913448817987,0.160307033219187,-0.0402710636245619,0.390890437062651,1.46740327776442,1.71951681869069,0.864018405857407,-0.257767908456402,-0.206882985042023,0.0919472247174503,-0.474478108468671,-0.40879187514735,2.11416257713717,0.830874295145432,-0.413456817283987,0.557579847544515,1.30400782866762,1.65113051607044,0.475448465237461,-0.3691037789278,0.735381886314521,0.41915017451543,1.2083277910615,0.960975073569916,-0.361458307763914,2.19971311835664,-0.0581216374028952,0.0244005089652847,0.331676558514668,0.67455588137966,-2.58611469615102,1.84855904181391,-1.72935616713979,-0.979916851615597,0.544494254331814,-2.05699733503835,0.789253475784975,0.314196902916886,1.95735534114898,-0.0640258125962093,-2.34615653960685,0.719360241669123,-1.66699299756677,-2.44951101483168,0.937666682578784,-1.94408879094061,1.60658269767965,-1.50639126763008,-0.955415117430925,1.0780167848029,-1.43667578857282,1.39573957309551,1.70442653054198,0.666822076119313,0.158451205141215,-2.18944564132884,0.0577289985253645,0,-0.603733411688739,-2.82838795145681,-0.900559496622298,-0.8454777343367,2.24770952923849,-0.853216812770972,-0.171109318778705,0.247303188785746,-1.27722626116092,3.58642177078344,-0.133714949079201,0.00779905531507723,4.47267902179193,-1.35663815766761,-0.212882405446588,-1.08020984382694,2.20420003833931
"17_P2-60-8",-1.05031985892755,0.224474090450371,1.972790055707,0.613711654659144,2.53611776475502,0.0126616576153123,0.969407358717765,1.37010475317878,0.884208448196405,0.705955471118751,0.366644340465455,1.25412702475141,1.28417556217722,2.02016032592748,0.328210217355768,-1.51144670442426,0.67582769847026,1.45849617086495,-1.72788430249622,-1.5099342659503,-0.0447278311494601,1.27262067604828,-1.16782806389053,1.86911307226154,-1.47783592303836,-0.829636913640904,0.75055140494292,-2.71933984564858,-0.0219696931579661,-2.49071424904511,-0.428674288025587,0.606644330291776,0.208634811812634,1.07020109695891,0.807076907390682,0.990272047304003,1.64592202579155,0.218012225800932,0.601610958269256,-0.376039323341192,0.0809038923702418,-0.572786910315705,1.76740046898409,0.558151556671666,-0.167521384706628,0.678902211040826,2.07421947700383,1.95380763353911,0.264224479223863,-1.23875093577544,0.79905138369033,1.04039258015883,2.01416957176848,0.964543770683479,0.605808278565077,2.07192335733974,0.760773490049805,-0.384503418027481,0.193750690804949,0.193640299207498,-2.72511667000487,1.45567780941207,-2.15820842043691,-1.16966964692332,0.517113781943175,0.114185463776728,0.605788480616914,0.534062785520512,2.14488865630526,-1.23709808262457,-1.38848617206707,-0.464274524011566,-1.76702946571302,-2.57761117096295,-0.641795727458501,-1.66922046638373,-0.385001965426196,-1.13408241106574,-1.47040447431472,0.133900458947081,-0.26804221374436,0.282421087694157,1.55949969458786,-0.924327108901114,-1.67113729947017,-1.33726003501566,-1.29631602955119,-0.603733411688739,0,-2.28112227849706,-1.29973357840093,-1.76091145728284,0.310183590155687,-0.910905122482186,0.223513412873779,-0.154051209660807,-2.21319082970342,2.54118711816866,0.0955769943791403,0.266024188665792,3.93721418596456,1.16659545329368,-1.74945162577285,0.686198060875318,0.533397850280533
"17_2_P2-20-8",-1.16120737999416,0.208311166255392,1.61476736298374,0.0891030893071193,0.597848709518389,-0.388705023624338,-0.437346300534259,0.652180348064107,-0.583457984525481,-0.0838497017430662,-0.616578574234268,0.621061210718639,0.0343074844996967,0.471334801946271,0.00983969836621734,-1.26520793965447,0.940126968679123,1.67233290232061,-1.66047822644464,-1.44492471112219,-0.171782368591527,0.656256414197679,-0.962183031207624,1.55820032582923,-1.55691060589417,-0.664425807430832,0.600988706336898,-2.01765607434798,-0.212689484644849,-2.19085481733405,-0.692873062545395,-0.404460089486381,-0.296507783714629,-0.208709322684311,0.636550259291809,0.884406602075975,0.266768506419716,-0.638241227847674,-0.467737482726727,-0.238534174034869,-0.810248889399294,-0.953022615948795,0.712541146542388,0.0615946651987895,-0.869063059898005,0.674417116311973,0.363595293899713,0.563894984447227,-0.429368335390182,-1.22467404138716,0.365038349868627,-0.237401006469,0.338407352105326,0.0750785876220238,-0.427780373860686,0.870333749694516,-0.535277101968903,-1.20539512156469,-0.733296570265585,-0.404701934587916,-2.49086475581973,0.524646599889023,-1.96776131229321,-1.51729884507005,-0.256810926116694,-1.43611034204891,-0.465578421397355,-0.839662800630117,0.253103687271203,-1.65962317389928,-2.28296713158492,-0.112012267516406,-2.68040374215489,-3.00596681615203,-0.300381349810409,-1.89286971095485,0.321810897169149,-1.35957453097957,-1.73414839528009,-0.470026947755659,-1.59812021718058,-0.773372480476615,0.739636388590522,-1.26696479317872,-2.06571144062187,-3.60294989981289,-1.33884973441606,-2.82838795145681,-2.28112227849706,0,-1.23709545283421,-0.980594036512288,0.919090344934604,-0.904888071265793,-0.451427855530275,-0.735766346757513,-0.850780473548257,1.85125963973764,-0.381379286728577,-0.280678048276905,0.850459728005762,-0.197086370293091,-1.21727239286992,-1.16391676441137,-0.573207688666582
"6_P2-100-8",0.441538012838717,0.421035005176992,2.79651461219428,-1.31142621036958,-1.45923558243667,-2.64873633375075,-1.64016276100607,1.55799365272251,-1.37231531066569,-1.28945270021486,-2.32595465999894,1.94920521381081,-2.42873269302134,-2.17593616668934,-2.79490999178385,-2.0631289026927,-2.64499083441791,-0.333385010964994,-2.35193669205431,-2.51477599237493,-3.4093518058195,-2.91605954696836,-2.08942467318201,-0.28980797200908,-2.76548767853069,-2.46069126503559,-1.05172477910905,-1.568000989889,-0.0462526437409078,-3.70359718682214,-3.75469409476106,-2.0807618684193,-2.43666348156378,-1.87588815339671,-2.62652472620556,-0.129211809982247,-1.83323389201551,-2.37751718354779,-2.08773248382167,0.213484059834144,-2.28115106202489,-1.17176720274549,-3.03302816067126,-1.20109910735088,-0.704571404467076,0.482189042030719,-1.48293486807281,-0.949246942165912,-2.85109209452314,-2.73772803422167,0.273250380760823,-1.47230737218903,-1.37309986302657,0.138193394432655,-1.81408164159922,0.166912912703491,-1.53368626976423,-1.93874028064711,-1.87572899587979,2.70093396386354,-1.26265420772389,1.58208600702892,-0.79856754986593,-0.436777225075566,-2.89774123127976,-1.7405647242612,-1.72478306050084,-2.60014240511302,-2.99905530501924,-2.34142098516827,-2.13819914842933,2.83949165752541,-2.5545821779369,-2.0695366614359,-2.48797392138679,-1.95393619869407,-1.04257972420014,-1.95047060531501,-3.80174095632148,-2.3541729499428,-1.72678634141326,-2.90817794046698,-3.27435187006063,-4.1233656072678,-2.13110231214445,-1.28563265445353,-1.09329181754484,-0.900559496622298,-1.29973357840093,-1.23709545283421,0,-0.61177541310438,-2.12374146627593,-0.967511171846554,-0.575270534433588,-2.82988039923782,0.141157602724093,-0.869570026081628,0.160142137260198,-2.06063935952227,-1.30608359955377,-2.20033954354184,-2.26843950185715,-2.88283604078152,-3.41451097797722
"6_P2-20-8",1.21339622436417,2.06995975088223,2.55360599322917,0.43598458881901,2.8687338527092,1.53692123516435,0.208147985637142,2.38367397042312,0.885649655581046,1.09626104220764,-0.324412881680578,1.74100749696842,0.461613378094521,1.89302541703673,0.962220099140171,-0.416475021527803,1.35623286404642,2.24474135322737,-0.564840426438646,0.0283340127049244,1.82907816933237,0.919619324411492,-0.793648286203852,1.1337806167076,-0.731762710601502,-1.15982978830199,0.0649968633444492,0.162038027285825,0.933862441813639,0.709179231914139,2.66671857339376,-0.405609143924368,-0.145183021942865,-2.43970793304003,1.34070560856537,0.70851948224571,0.377959503637843,0.284032112489507,0.0893811954817531,0.280826072380718,-0.257288704664706,-0.834562411008509,2.37292965500491,0.297036551523085,-0.548246567324608,1.21728365378685,0.936624483707146,1.0208288641275,-0.233632344865373,1.35896299114756,0.786938793034956,0.64371286943587,1.12744344708035,2.04858941807847,0.455869607523469,3.93303314997871,-0.471158820881215,0.858826301836721,2.06994942724323,3.23278738359389,-0.226924933852525,3.76780813242509,0.211488529808166,1.61190966269575,1.61222378823577,-0.640359955006949,1.79781205831114,0.592496582754215,0.780235060756016,-0.447572341818381,-0.891406020719472,0.598941914754177,-0.939036734392984,-1.0599069013091,0.615803609607785,-2.25308213362858,1.83747930250506,-0.993030121449909,-0.134803170570386,1.56756623058629,-1.56957319047959,1.72644209306347,0.691713519314044,0.925648393285622,-0.173064014968054,-1.96099254355995,0.950569396999381,-0.8454777343367,-1.76091145728284,-0.980594036512288,-0.61177541310438,0,0.420637678380703,-2.2853488121436,-0.466779291346982,0.213767186113521,-3.16517046139711,2.39970459324778,-1.6410834821739,-0.400876681228838,2.23448304718619,0.288899295895948,-0.326865894483643,0.421268031464897,1.25665962640862
"6_P2-200-8",0.318801725459167,1.35258334943591,-0.0878369912512449,0.803113718904115,-0.054760769273622,-1.02433189485592,0.10723920578431,0.868258780452083,0.508728615430466,-0.0113919392371105,0.0590810255012292,0.258184949907683,0.00911893896424322,0.415323689823604,-1.25055747764954,0.976055817762129,-0.407194694853977,-0.398026668446843,0.994034738109394,1.40748736595717,-1.66476400736746,-0.667220581537953,1.80459395021072,-1.68813937880704,0.914807901299138,-0.0655177600765007,-2.80386666604331,0.711468748425672,-0.575482186040385,0.493630465922696,1.94449294288856,0.200267683343281,-0.024070298316027,-0.186603633269392,-0.014307944466895,-0.313299908093375,0.0989937897466217,0.748879645378275,1.34585874562301,-0.495875887743578,0.227969337855264,0.172429137237139,-0.440208799460905,-0.818401565112678,1.09675734563613,0.0826693364829302,0.464258042700954,-0.0455816053762017,-0.579703443427489,-0.595503713377936,0.0590608325309187,0.721404990238636,0.604706421938095,-0.959474779074684,0.0344522254482844,0.772937993401319,0.066974116905597,1.05280386652192,0.822828101670467,1.02160168380934,1.12389137402724,0.824684273792301,1.83664009522863,1.21952062322395,-0.466320504113642,1.28240963506273,-0.592072211054196,0.169405928843897,-0.901477419156912,-0.660501065239048,1.37121021088637,0.492180744877878,-0.097256111165369,-0.151581147665084,-2.31610351871596,-0.499936628131595,-1.22207264581425,-0.0830190399494669,-2.22951870129524,-0.399453398962499,2.37240006519752,-1.78106343456054,5.30891182096822,2.76826487359319,0.375184575041966,1.04999779317835,-1.62599696779444,2.24770952923849,0.310183590155687,0.919090344934604,-2.12374146627593,0.420637678380703,0,-0.532361795576733,-0.545143625877445,-1.76540641351566,0.848030318409394,-1.93011531988636,-0.156929373266331,-0.559775255118439,-1.11523680646309,3.08446886768504,-1.79111780433754,3.00927807039274,2.13588581665184
